scenario_id,val_Brier,val_minADE,val_minAHE,val_minFDE,val_minFHE,val_minMR
13009c71-0a9c-4617-bc4e-cfafd8e930db,0.9954231,3.0098994,0.17211218,4.0226817,0.32088637,1
6a624930-f4d6-439e-b767-5155b68747fe,0.888869,1.5393505,0.012480473,2.742643,0.033132553,1
3e6a13f0-3aa5-459e-bacb-4ad213e13dd8,0.5674323,1.3705733,0.05024347,2.3676243,0.08292723,1
05e1f19b-cdf8-4197-aba4-97c0f2423df6,0.29381523,1.6132909,0.07339943,2.138607,0.1458795,1
31e187a4-1aed-4a39-bd41-8d1163e1d0cd,0.9529521,1.8064169,0.8609554,8.42928,0.95009446,1
499782cb-873c-4b4b-8fb2-4162d79c7169,0.9305444,1.7008313,0.08544757,2.6513882,0.1327362,1
2d0c0ae3-464c-4038-8829-049eb2a8b725,0.9816189,1.5094384,0.3215227,2.533931,0.037195683,1
fdb13e3e-976b-4f30-96a8-703447ffa5e5,0.0074775983,1.2859896,0.03730265,2.3745487,0.043307066,1
4f506fe2-5321-4e80-a03f-92d6d4ec5bbf,0.657512,5.0810785,0.11595268,11.09315,0.053242207,1
2522acf2-b9d9-4349-a0a7-37682dd634ee,0.30684868,1.5075468,0.060382493,3.7534645,0.05029583,1
5636b52e-e817-495b-b633-429903798abd,0.24622494,1.5047715,0.049333107,3.1356392,0.05924797,1
37d3e83f-e76c-40ac-a6f7-df57d09ef05a,0.96154433,1.2657064,0.030409943,3.6583295,0.05010414,1
f1187ff1-db45-44a8-b51d-9812de8f4956,0.52647364,1.4495513,0.015887786,4.3499517,0.013161898,1
57c92bf7-65bc-40d5-a5cf-02fd5d71a8c5,0.7586498,1.178958,0.26366523,4.445476,0.6491225,1
36b60b1d-9893-4b7c-8b4d-1e32737b21bf,0.70018375,2.1918838,0.17872216,4.778458,0.14230895,1
a47f2fa0-300e-444d-8fdb-003a00efe200,0.47015074,1.3939792,0.018804837,2.2446156,0.085375786,1
3cf96d26-8fb5-4e36-b920-ed8cea78cac2,0.40649295,1.2927312,0.36054453,2.6101105,0.51530266,1
68bf417a-2c58-42f0-b4db-cbd43c46aaec,0.7188631,1.8972168,0.04178284,2.6584263,0.04721403,1
5f2e491e-6af5-4d81-bfdc-4abccd3454fc,0.9997827,1.1594015,0.101771034,2.7783318,0.008532286,1
3cc7e0d5-340b-4b8c-b7ef-2b680ea74cea,0.11517629,2.7037232,0.008020254,8.416915,0.0388124,1
ff0f0d82-c4f2-45da-92ee-c317ea669e46,0.93425417,1.6496809,0.08809991,6.0045185,0.012467384,1
64bbd2d1-96b2-4b83-8943-c489992d0694,0.29944327,1.6572391,0.040549807,2.5280793,0.002824068,1
b185cb2e-adc5-43c9-b3ba-d26c633c3b7f,0.18990056,1.7549634,0.05657964,2.5819204,0.18798757,1
48f457af-d8e0-40d6-87d7-ad8763264db1,0.17447986,1.9074656,0.5144031,7.6117673,0.61395264,1
9a81d0a8-34d7-4653-99bc-cbc328fd5f6e,0.7680008,2.067753,0.2722915,4.3233504,0.854594,1
c9fbaac4-dec2-49f8-95ae-fa200a4866c7,0.9689962,1.473329,0.061949942,3.4482393,0.1501491,1
a228ab28-9d5e-4e70-af49-e5cfb7d4439a,0.34972367,1.70758,0.10021564,5.0246043,0.45279074,1
648fcba2-de28-40b7-9e3b-c2edd3608de3,0.476759,1.3259513,0.01771146,2.0658615,0.012048006,1
3960911f-cd82-4e81-89fb-5a03dddf2c9d,0.97542953,2.2019563,0.014029424,6.9067903,0.051433086,1
c8cfef7c-b965-494f-92dd-f768de4fbbe2,0.6747938,1.6200074,0.032967165,3.5522168,0.09189892,1
2bf3d2e1-f369-46e7-b030-cb1e45d6a4e1,0.9984487,1.9556468,0.13605784,2.4813118,0.09582806,1
32908d7f-57f4-429f-929b-1b6c9eacdecd,0.8198863,1.310172,0.070331216,1.9585291,0.06881952,0
20c326f0-e561-43ed-b349-01b851d3ea09,0.64885545,1.6232488,0.0020982584,5.6816487,0.002657652,1
b05f675d-811c-4e8a-a47e-90f55ec51325,0.78725934,2.3303788,0.030462703,5.267437,0.23277283,1
38bf76b2-ae75-40f0-9c9f-33f979493662,0.46210498,1.5418937,0.082611285,2.1181388,1.8735569,1
1bed5e41-071d-4f13-b835-c9c286184ebb,0.4474607,1.74876,0.12914976,2.5187736,0.6191089,1
a1d8c9b0-c45c-404f-98ec-28873827f1f6,0.9085908,1.3176001,0.07754523,3.7425382,0.20325398,1
b43cd637-e3f9-49eb-9fcd-5d2c2c59e5d1,0.63028425,1.5414028,0.015034123,2.153961,0.0330801,1
40802805-9236-4fda-8d83-2c7a13006be4,0.9855677,1.7780732,0.83836424,2.610338,0.47469592,1
391a6c6c-01c4-45f7-be13-974e0d9499fd,0.9863799,1.3683281,0.025459973,3.5054426,0.015268326,1
a55db812-833f-4651-aec6-c224e09c7304,0.6405421,3.2840765,0.045468938,3.6084266,0.03555727,1
87b52a6b-d364-4668-a1e0-da22e93c3926,0.25082764,4.477715,0.7803612,12.88602,1.532304,1
bfe964ef-18fa-49c0-967d-7d6f1f0e36c7,0.86235696,1.4528221,0.12520893,2.1299617,0.017564774,1
ead831ad-95f4-4d47-88e8-f1e69955b1c4,0.9619687,1.2364157,0.01993456,2.3777378,0.032360315,1
0852fb9a-e3bd-432c-980f-979aed0fb7a9,0.8017974,6.113058,0.009197664,11.117179,0.016484022,1
7ed081f8-c4bc-4644-956b-65a9e51a645f,0.99964803,1.2487297,0.1140197,3.7784586,0.078323364,1
4527229d-955c-4d37-b873-f71258732222,0.5914348,2.0254,0.11332541,3.2718751,0.456187,1
8ac92892-c294-490f-98f4-3bb231922faf,0.583825,1.821203,0.15197727,3.4038355,1.1117046,1
e639f161-5cb7-4a49-9e7a-c832fb6bf1ba,0.37286046,1.532925,0.068954006,4.4513264,0.4838102,1
7f7ebe2c-7677-4d02-8bf4-959bfeb7c528,0.67518556,1.5438892,0.03346574,1.9626656,0.16752791,0
2bfc9908-2824-4ae5-b6e2-703e6f13e929,0.87088495,1.4807147,0.64158005,5.504916,1.2686831,1
3ea5b0ba-99a8-49ed-99df-2113a49374d4,0.95195705,1.547894,0.044028994,1.9709995,0.03228998,0
374f89a0-ee8c-4c25-989a-207085c51912,0.6889648,2.5225294,0.02336005,6.049631,0.04204321,1
a6b20440-4902-4afc-acd0-44c571a251bd,0.984569,1.425987,0.060636535,5.9458375,0.050232887,1
a2f5e5d7-3dd4-4b37-806b-641c5025b27b,0.9196268,2.4354131,0.08785823,5.614237,0.22890306,1
feea85db-3483-4145-a2db-667835b6d2a0,0.33039656,1.7851462,0.7727301,2.718191,1.8114026,1
cea72fcb-3a59-4169-940c-e15836d2e243,0.5995728,1.888111,0.08554562,3.2994566,0.009886503,1
c1241379-98cc-4930-b401-98fbeb8392ec,0.9551847,1.6727246,0.040218424,7.358318,0.041799307,1
b5423983-8c40-41f4-8ee5-09b8b81edfa0,0.73521346,3.150405,0.03205888,4.78107,0.015802383,1
303ec56c-8840-4f89-b132-fe1a208d6339,0.7399712,1.5320437,0.11025807,5.191087,0.64396954,1
466dec00-f653-4af5-b642-45c913b27efe,0.57722014,1.6045457,0.0154133,4.6286798,0.06618357,1
0b5817e4-4219-4bc4-af6a-af2603109a7a,0.9903029,1.9642793,0.06331462,4.358181,0.25183654,1
258b1200-b926-4f6f-a353-6e664b568719,0.23558182,1.7640961,0.029139038,7.2830443,2.1457672e-05,1
ca16e85e-5883-4f58-865a-6efcab01b2fe,0.91939795,1.3375372,0.7391686,2.980611,0.013958454,1
6ca97e0f-f254-4635-b9c0-4e68aa3db3ba,0.98451436,1.7259792,0.057079982,4.1034894,0.068630934,1
425d971b-7509-4317-9ce6-f8740dc4f3b3,0.5555081,1.6985601,0.30569977,3.1262305,0.117550135,1
303e7417-2401-4a1f-8ee3-b68421873db3,0.38533783,1.2458941,0.019542439,2.4754188,0.015766382,1
e160daf8-440d-4617-8ed3-2bcde94bae64,0.8828564,1.2976658,0.045925867,3.4296074,0.06880951,1
fd69511a-26ac-4645-9370-b6353bca52bf,0.7649461,1.5379351,0.1339759,5.871813,0.3738103,1
8a354717-a177-4bc9-8a9f-21061b81d491,0.107147224,1.5956055,0.03585724,4.0850863,0.1414876,1
8b4836a7-9ad3-4683-ac6a-1a44e69fea55,0.9158574,1.2557491,0.010816013,4.014736,0.014214039,1
7f9e7765-9f51-48d2-9e9b-9b71ecbd561b,0.46043465,1.4369472,0.1297014,4.127736,0.19649053,1
bdc59f41-5775-4b24-ba04-2005fb1f957b,0.007995673,2.9618328,0.031066466,4.332789,0.037724495,1
40b6b9b7-98fa-49ce-b3f0-27fdebd28000,0.94402486,1.8345927,0.13065696,6.808407,0.030046701,1
d7fee080-c708-4718-b995-792e4cd5e8e0,0.9972951,3.2883222,0.10048295,12.892245,1.1614149,1
28e5b701-48da-4b8c-8d46-f64b37696563,0.4573168,1.9420277,0.34688008,7.322397,1.5020306,1
887887ce-6b89-461e-af0c-fb29053838be,0.9115809,1.7469884,0.56793684,4.2846303,1.1123374,1
1b5fbd9d-baab-4732-a8dd-fd600e0b9ad6,0.57095426,1.3557001,0.066174835,2.7381055,0.11967206,1
b7f198e2-5c55-484e-bf6e-1869cdc65165,0.847119,2.2783241,0.057942353,2.0033598,0.16059875,1
b029916c-83ff-4207-b2f1-b81cadbc41b9,0.924424,4.3198767,0.021013046,7.4405894,0.010905743,1
2bb0bb5c-d616-49f6-bb0c-cdbd1144ce15,0.98701227,3.395255,0.020877691,8.043198,0.05455613,1
76b0beea-50c8-4e83-b076-66f1286a42fd,0.00841997,1.7660496,0.16871276,3.7544403,0.2936883,1
ed3a4f3b-3d84-4703-85ee-901c88a26793,0.85860926,1.1498204,0.049311638,2.0967646,0.12092519,1
7ee48690-20d5-4e18-8d35-8f4c16a5bfbb,0.99999523,3.0836256,0.68044674,5.891386,1.6715653,1
d7629893-e054-4c03-ba42-fa235778ceb0,0.1358759,2.3105137,0.024321388,6.220048,0.04693508,1
7cbd2580-48eb-47b7-b3f5-1ceecbb2abde,0.5257818,1.2982656,0.0156213995,2.7514894,0.026466846,1
7b43e338-d0d1-4ea0-b697-c7ab2ed0f68d,0.6210209,1.3965266,0.089865044,2.3738496,0.27348638,1
54f95996-87ea-4cbe-b30a-168b936d05b0,0.43911314,2.129556,0.19829234,2.9721563,0.5105598,1
f55a606c-aae4-417f-919e-0eff0a8504a0,0.9911195,1.2977092,0.27983603,2.4544835,0.6429844,1
53892e4f-d4dc-46fe-90d4-ec80b654c730,0.7473795,1.2941096,0.058209326,6.073538,0.19391608,1
e5c3f2e5-63a2-4c1e-bba0-b05639409aa6,0.18557864,4.2223697,0.31320053,8.973312,0.73933434,1
05340841-b54a-4f51-8f5c-cbfe98fca3cb,0.6147053,1.6217293,0.09395806,3.3439603,0.08867478,1
6cb45029-9c1d-4723-b5d3-c4e47f905cbc,0.9073827,1.7545384,0.13268171,7.8416333,0.6044662,1
81368752-2576-43d8-a2aa-a8399620e76f,0.9105888,2.3207219,0.0331933,3.019512,0.027987957,1
ff4d63d9-b0c0-4dea-acbb-6396ac1caefc,0.41642627,5.3379626,0.018631855,10.986295,0.026748657,1
b0fb9732-ed84-49d4-b77e-7d0239dd6e1d,0.99990606,1.3436317,0.2700636,5.892233,0.026456594,1
31b8363d-5330-43c8-a136-f46ea242e8a3,0.45920917,1.5568537,0.059508078,2.148369,0.09072113,1
2d968359-bf81-4216-bc30-91d226d2ef27,0.99544364,1.2038081,0.049009122,2.8051038,0.21279526,1
b92d4370-293f-4e44-85d8-b6640853ba32,0.71681136,2.4202712,0.11312814,4.946595,0.16780496,1
4b9d926d-0c17-4589-baa4-6b6cba8ee984,0.51941955,1.6876587,0.12277187,3.5161695,0.026160479,1
7ef97d33-e2d4-46a1-889c-8aeb59c00f5e,0.7157104,2.6246414,0.31724975,8.260219,1.2570534,1
3e1c142d-8165-49f1-af51-f9a4ed005a41,0.71468055,1.5843425,0.27000013,4.977114,0.98821807,1
89c09d5f-3108-448b-8f5b-0257fb3af889,0.35818166,3.079714,0.059162334,2.7954178,0.13295531,1
cb0d0eb6-97fc-47a8-b048-98ea7709e3bc,0.93312585,2.3225636,0.023705538,7.5675464,0.007829189,1
f1e60da1-7f53-4511-b19b-03fc9599f276,0.4454868,1.5040519,0.020670215,3.18925,0.04061699,1
ff2ed90a-4c91-4a77-abcd-d09b5054c9a0,0.93739617,1.5446858,0.035937957,2.6853952,0.05003071,1
7f3d3848-ef9e-4c7d-ae57-78bbe542f770,0.9766916,1.4743689,0.1404557,2.719716,0.13797593,1
ceeef1df-3042-4063-91f7-90cfbb8bc9b8,0.2818919,3.0972338,0.16771755,5.958322,0.0102517605,1
dfea1cca-b706-4204-a9d8-7272e50b8c7f,0.7770219,1.9039133,0.049931053,4.6296725,0.05886388,1
e84a6948-cfd9-452e-a447-db039af3a239,0.9958361,1.9635701,0.17399886,1.9488997,0.32796955,0
9bc6cb3d-e0c9-4f49-9c08-68dd9d4af6b0,0.86367065,1.414514,0.040417094,2.730255,0.123398066,1
39213d2e-fedb-42e2-963c-873b7ac6f638,0.9992221,2.8821285,0.10738049,2.3733788,0.16187763,1
c88caced-8581-4764-bfd2-b9d4b5c5e88e,0.28576437,1.5248715,0.037446074,1.966168,0.13876009,0
70448891-992f-4b56-94c8-a3a23996bfe6,0.9703927,2.8084416,0.067772314,6.3357053,0.056578636,1
82b33ab7-bf4f-48dd-99ca-a3349ba2c87f,0.8833389,2.1856368,0.05757813,2.8542626,0.0014636517,1
970fb6b7-add8-407c-8f0e-f77a04b33fba,0.96202415,1.7479106,0.20895728,6.780717,2.6363544,1
807d3a5d-d9a1-42d2-b91d-ea6c764286bc,0.48032752,2.5431802,0.21773586,5.9369464,0.76486135,1
6295b0c3-5808-47aa-a55e-e6ddca05abee,0.007768588,2.2436073,0.1257806,5.226421,0.19463515,1
6c5a1254-0be6-4fcc-ba28-a949426e9463,0.5835378,1.7443291,0.2543101,6.4827056,0.28812218,1
721a98e3-81e3-4f91-8ac9-55a8799227b2,0.90478987,1.8010223,0.18488239,4.28678,0.38359952,1
a761a836-057d-484c-910c-7c30acbe12f3,0.88258684,2.9349747,0.28814048,7.905577,1.2189054,1
7aae4f4c-dbaa-4e26-9a7e-98607eda59e2,0.64102477,1.6575567,0.5059737,2.7666295,0.43016458,1
2d2b82ad-271b-4393-8aa0-68b03419b1fb,0.57233864,2.9489818,0.2052378,8.013803,0.012435913,1
ea4c5d1c-6397-48d9-b8d2-2a394dfdadc6,0.7742573,1.2501152,0.11104845,2.52081,0.14751244,1
9046e362-b2c1-4dd3-8d81-14047a3de3cc,0.928164,3.6823921,0.022618094,6.7966714,0.014256716,1
0cf00172-cd3d-4b25-8674-1e4dc9017af3,0.83458483,2.0643592,0.043100916,3.9983046,0.052428007,1
4a8e98b3-6a69-4986-9a60-a3a99536037c,0.8922134,2.0484364,0.0626379,3.6543531,0.2046473,1
2cbf8132-9060-40a7-b3e0-8e5d826d7594,0.7441659,1.3400716,0.016433997,2.1976197,0.025120258,1
c77b95e2-16c0-403e-a652-29f5c2db418c,0.91832995,1.8541415,0.05074381,6.6109004,0.035665512,1
a728719b-3be2-453f-8235-6e745a153224,0.54485255,2.2777896,0.020190828,2.417083,0.05342722,1
45fd56c8-2e28-4be6-9fe5-3fa382a660a8,0.3946663,1.4471352,0.007488795,2.2307546,0.012947559,1
cf1c4fe8-6cfc-44ff-8552-18d5344fd17e,0.2320234,2.1125007,0.2763866,1.8868097,0.009199858,0
ef985752-4fee-4597-ba7f-35ce4bdc4184,0.19493493,1.4034246,0.12459847,3.515095,0.3326509,1
59f4851e-0638-4c5a-a78e-5c4114f6e513,0.9311291,1.3248603,0.02004275,2.9599895,0.006233692,1
42950817-c770-4d37-9477-5f01188482d7,0.825387,1.4551953,0.017066332,5.660613,0.04266286,1
638d1a90-4b5a-4e36-a984-9de062f28199,0.63363576,1.1815759,0.17634805,4.818044,0.5795598,1
cab3421f-658a-4ed3-8e96-8baf0e7c972c,0.9855504,2.440357,0.045135267,6.384125,0.20662999,1
07d1c3ce-088b-497a-83ce-90dde980adf1,0.5867374,2.0955415,0.28523847,8.679324,1.1755753,1
16e98908-d80e-44fe-9c5d-6a0101646cc5,0.9188482,2.108532,0.12952216,3.4263847,0.33570576,1
e964805a-21e1-45d1-bbe4-df9de2a3f407,0.7327398,1.6530596,0.11743334,4.814574,0.16973853,1
65f56a9c-8dfa-4f7d-b121-004826616c18,0.078871764,1.3200122,0.050340652,2.366339,0.15761638,1
4a8a5c1f-e262-4c96-a542-bb05eecc4c9c,0.99502146,2.5956964,0.39727336,2.7666981,1.0168748,1
245d5133-2127-4f04-80e7-6544a76442fc,0.5082775,1.5420345,0.20343406,2.0963242,0.06607413,1
e48600d3-030f-4edd-8475-8fb5f2916267,0.21494423,11.020089,1.5415183,28.43362,3.0921977,1
0c627851-d61d-4492-b48e-111121dde3b4,0.7290477,1.8901293,0.023291457,4.7498183,0.004374504,1
c6a10646-69e7-42fa-9ea6-918a13ad2180,0.4755827,1.6863481,0.056127753,5.157236,0.061653852,1
2512370c-8469-410e-a126-4e30e4e4a04b,0.45991734,1.4202607,0.35314274,2.2105575,0.21667027,1
906b5cef-682f-4858-bb57-0e342f09df05,0.83179075,5.4203296,0.3899149,13.255492,1.1725049,1
7fa850f9-3248-48af-af0f-960486977cbd,0.93708944,1.2466214,0.10977704,3.9195936,0.46241212,1
29378402-de71-41e7-ab50-ec2f9fbffd6a,0.5082171,1.5545101,0.087201476,6.0422006,0.50731397,1
8589fde4-cb43-4e89-b2f6-ef2e0eac33b9,0.5455807,3.1759048,0.42483494,5.763484,0.68547606,1
e1987280-6524-49eb-8031-2523e5a731ea,0.5876955,1.5375885,0.064083986,3.3859558,0.41295624,1
70b51f91-1117-40a5-abd1-8e7f94e01d25,0.98091686,3.3019447,0.41584334,6.504678,2.2347705,1
24004fbb-a736-4002-8619-e902d724eac2,0.92098266,1.6891687,0.050790444,2.0315685,0.065746784,1
0f624478-33a7-454e-b339-7bede6344333,0.49992537,1.3499326,0.028837303,3.4144382,0.0020663738,1
52b99bcd-356a-474e-a6bd-7e32a7cb56ba,0.38529587,1.3785833,0.088502884,2.3283837,0.29299378,1
e6b7721a-4517-4ed4-88d0-b9e9a6348031,0.6815607,2.4091146,0.104450114,5.5965633,0.024656296,1
b25561e8-c470-45d1-802f-15152cb5c72f,0.9243157,1.782582,0.105289474,2.4656856,0.06213689,1
728e3c5c-d618-4dc7-91b5-8c97e2cd2af2,0.6823104,1.1294328,0.07625901,2.2202263,0.11457491,1
f3a5eb90-4b07-4576-9429-ce0140099a7f,0.322799,1.5676008,0.37346113,3.232693,0.5147481,1
4094a579-50b8-4d01-a05d-3fabe9ca274a,0.9061495,1.6678094,0.038130112,6.063839,0.1308744,1
c823f77d-79da-4166-9572-a2da88f0bd46,0.90145487,1.2811223,0.042916942,3.8789485,0.2840984,1
f21160d0-7afc-4adc-bba5-294ad934da3d,0.8491357,2.327622,0.050984506,9.080186,0.6236496,1
db4e7a98-42a7-4491-b4a6-9163757a978f,0.808283,1.3970854,0.010064248,2.059945,0.013385057,1
cafd6739-24ae-4132-bc18-6f2e8331084e,0.9961315,1.5118469,0.11406537,3.4600534,0.22440434,1
85ada225-e85e-4c04-990b-7bef3ee3d0c1,0.46509942,1.8058227,0.008945716,4.3763976,0.0017693043,1
e19519f9-644e-46cb-abf4-ceb91ef848d8,0.65974903,3.5213122,0.040205065,11.097442,0.04105401,1
385e8757-8f4e-4302-a545-540ab8a2e0ff,0.14129509,1.2868172,0.06542174,2.8354344,0.23229146,1
8c09ecb4-3e19-40d6-9d37-31c5fd757f8a,0.96277845,2.3562214,0.41219297,4.7898445,0.37150788,1
824b32e9-8cb1-4d83-8a10-ceb14be54def,0.741621,1.1626365,0.03147963,2.101896,0.017479181,1
b76eec16-69e0-4665-b689-0c4461158853,0.9974769,5.0645776,0.25631893,10.817355,2.1453297,1
4aaa33ba-1018-4793-8887-25fe0df24b00,0.83036906,1.2394508,0.02922765,2.04819,0.0035207272,1
0aece968-70d1-4b54-920f-e02d01d3dbbd,0.17551602,2.3593826,0.030201908,6.8037577,0.022983074,1
bd078c00-e0bb-4930-9699-136e926ed998,0.76504946,4.5397673,0.44480315,14.466438,1.2267146,1
c8cd101e-0f7d-48c9-b0d8-3e2318ce221f,0.8442794,3.4445012,0.026788656,4.545179,0.06803918,1
b06f6d1a-84f1-4a6b-87ef-d7450986ed17,0.9977618,1.1881012,0.07664261,4.785384,0.2278564,1
63e830a1-852c-49f5-8575-1df1b8aea565,0.4245498,1.4978158,0.022192415,2.3941886,0.008877754,1
d70002f2-2044-492d-bd34-93bd918d9fb5,0.95075476,1.8608967,0.06835287,3.1077375,0.09276414,1
3e3383bf-822e-42aa-96e8-9f07f5dc0cb7,0.9987162,3.8356726,0.020788603,8.303734,0.024427176,1
48889174-b05b-44c2-b561-788fc174673e,0.07118354,2.315303,0.08414437,3.9802907,0.12351084,1
332b02d1-87c8-4f0f-87a4-0a70247af03d,0.12306012,2.4788423,0.3831486,5.380884,0.7175329,1
4508ca95-d37d-4ea9-aef9-c2434a79a366,0.9336046,1.7109792,0.18935123,2.054456,0.0019586086,1
11a81e9c-19ed-4f38-83e8-4486bc32f596,0.9999665,3.4380152,0.078036405,9.07462,0.4052043,1
4941be51-4c1b-4402-ba68-0a4c1007ae19,0.9907169,1.4396881,0.067321606,3.196201,0.32444596,1
00868013-e5b7-4b75-b30c-045bb4244627,0.6697147,2.2077587,0.18076192,5.9275665,0.75711083,1
68be8d5b-5710-4179-a244-d1318010cce0,0.66160953,1.7408243,0.15482447,2.4636226,0.20605016,1
d075bea7-61a1-4083-b51e-2fcdbce76b89,0.032837186,1.5173241,0.20142564,3.2320688,3.1402762,1
13f59f32-ffe7-4751-a16e-29069220d572,0.6745858,1.7725341,0.120596476,7.848082,0.5060997,1
aa789e53-ad1b-45ee-9597-15079876998c,0.81549466,1.6707306,0.05012429,2.470885,0.114307165,1
3412bfbd-c73c-48b1-b4f2-bcfc969ffb52,0.9846874,2.751916,0.2970288,11.962046,1.0134761,1
32e6c4b1-24b6-4766-bbfa-d2fdab879dbd,0.5784844,1.4214208,0.016588148,2.300197,0.009489298,1
016b7b76-b5d0-4891-8205-3942113b05aa,0.99632555,1.880806,0.016950134,3.4947865,0.19200993,1
fed3882f-a1b8-43cb-8a9b-c3518214be80,0.09502038,1.5987232,0.05654942,2.158108,0.080168724,1
5a0812a0-c6d3-486a-8e6f-69044d9b7350,0.7407922,1.5760429,0.21541777,1.9891539,0.25286412,0
e0c53185-cd0d-46e1-b0c5-f1434d90e0d3,0.89265585,2.9398997,0.11553726,2.5426438,0.10745168,1
4f88800b-9671-4df0-beed-2b74af2956e2,0.99868065,3.037769,0.10366961,3.1399615,0.10473275,1
c16b4c7a-8b8f-4d44-bf2d-56e7481f53eb,0.89772594,1.3341001,0.107225165,2.6124485,0.11156011,1
726538fc-4bd2-44f8-999c-8c0f5301604f,0.894925,2.3833282,0.33212927,8.266958,0.24628735,1
3f382e4b-f3cb-427b-825f-bb7857fbf94e,0.8528254,1.4867685,0.07205305,2.1925232,0.12913156,1
a0cab3d4-0d38-4803-856e-9953ddabe919,0.96428955,1.6621746,0.049184952,5.1709113,0.23711348,1
6308ef26-51c7-4e7e-9134-1c88f57dd0d5,0.9941931,1.3695912,0.11917092,2.5797925,0.30097198,1
6d4efc6e-22ea-4ae6-9a01-9612fce9da4e,0.84742653,1.154518,0.043241657,2.491269,0.006231785,1
8beace30-58fc-4707-9565-dac42ff3b062,0.6032801,5.8537383,0.92451096,12.786755,3.0740387,1
699e0e10-8ac4-4f47-bc38-dc283b32955e,0.6782238,1.2396092,0.020687861,5.2238474,0.0029952526,1
cb37d3c3-441f-45c3-8368-76cc70566750,0.805888,1.8341413,0.019895049,4.1342864,0.018396378,1
55fb7a42-9d3a-46cd-a59c-fdc9442e870f,0.9630745,1.8088603,0.20095746,5.020322,0.2084806,1
8b0670f3-972b-4fa4-a9ee-1cf66a466d82,0.9380118,2.7539847,0.17940065,6.5349374,0.62485576,1
91a747a6-4157-444f-93b4-376a50a366f2,0.87249434,1.229943,0.004464098,4.4672523,0.005223036,1
53a0e070-65fd-43d8-94d9-31f155bff941,0.20588778,1.1604266,0.0684838,3.2298374,0.1073308,1
4360c1d2-149a-4707-a6b6-a414bf4eeebe,0.9952381,1.3554051,0.054201994,3.6434376,0.24105883,1
f6067333-acde-424b-bdf4-3e981ac980bf,0.5841325,1.6135677,0.022806104,2.2339406,0.03499508,1
7b34ce6a-af90-43e9-9f42-8db341d8d90c,0.96008885,3.020761,0.029921802,3.306855,0.00048565865,1
23c2b0e8-d846-441e-8d89-daba7a5d420d,0.7995036,1.3872626,0.076642655,1.9172417,0.08177853,0
d9eca4aa-3eae-47dc-9a6f-9ba590b0e14b,0.98749924,1.2594991,0.10819054,2.9880674,0.9182496,1
4e52c082-5961-4c14-8ac3-70cf851a5997,0.18079442,3.4493225,0.20481387,10.430384,0.70102835,1
aa6217f2-c4da-4733-b1a0-72bc76343fa2,0.7549963,1.3067584,0.15029484,3.7170975,0.36509585,1
51ecd5db-7a02-4753-b74c-228dffbc4e35,0.67542946,1.5188072,0.3429987,2.9876146,0.65240407,1
e0924819-a558-4a51-8a4b-9ebbe79689de,0.8208354,1.9358599,0.03581809,2.5363822,0.14158964,1
9238cb5f-2464-4162-ae25-b1226f77433e,0.4019207,1.3174702,0.10923438,2.9925134,0.037332058,1
5d2ad726-5022-4f55-b319-88dc3e552a8e,0.9952283,1.4818162,0.047778558,2.5873716,0.20965171,1
3dab2932-f47a-4070-a3fa-205413fee9e8,0.9766467,1.1759794,0.2701804,4.3734136,0.9706099,1
61595772-e6e2-424d-8835-9dcd99c8d867,0.9941082,1.5880159,0.05475594,2.2259614,0.022875786,1
e4a0688d-72bb-43cd-a6dc-c48852c2ce6b,0.9997872,2.1950815,0.17441836,3.8181343,0.049514294,1
7a2b6228-af2b-4463-9fb1-8c46d828538a,0.43267632,1.5929378,0.25469586,2.7716537,0.020226955,1
7e83d4b5-fa23-4996-b965-06f4216f5300,0.6254949,1.3277265,0.015250802,2.2049024,0.09201431,1
0cdf08b1-6672-448b-b425-a9b04458d7c6,0.99968743,2.3343108,0.0425784,3.2053957,0.05800414,1
0adf908a-5868-405d-b75d-2bd84707bbc2,0.7427664,1.5644587,0.055694018,3.4204516,0.11293149,1
98038191-2cbc-48bb-86c6-c9a41015b925,0.85174227,2.906302,0.18554424,7.545647,0.021326065,1
a1cb79e1-c74d-4460-bacc-6048c01348da,0.46157712,1.1431258,0.028058238,2.8079338,0.012825012,1
919e3132-e25a-429e-a558-78d2e037e6f8,0.41621506,2.3929715,0.17962982,6.641922,0.7932174,1
874dd1c2-7ca0-4eac-9735-899888d572ed,0.99905336,3.2668982,0.023111189,8.98523,0.04637909,1
160a21f3-5a93-4710-873d-048cc3537d08,0.99322623,1.4496278,0.38532177,2.1659963,0.071183205,1
b51e1368-034d-4406-a540-1003ae5166ad,0.31137753,1.5657008,0.15498537,3.180601,0.45417237,1
509132a3-2b9c-4afa-becc-a27e181e57ea,0.790543,1.5892478,0.28566092,1.933151,0.73843074,0
bbd4caed-8d85-4a88-9055-d078b3504fe2,0.99483466,1.4712082,0.089950785,4.5462537,0.7079382,1
55c89954-681a-452f-95ca-43fbc02f245f,0.005881021,2.6164508,0.24406935,2.97576,0.21522689,1
180909b5-c3a7-410a-852e-84c83b58123c,0.49886376,1.1974128,0.01512959,2.222216,0.0017220974,1
17e5c7a2-0567-4290-882d-7e2616a99b4f,0.18736371,1.4526275,0.037386704,4.1434703,0.05940509,1
2eb751a3-0082-493c-8d1b-051fe77f237a,0.7774042,1.6875298,0.108340025,3.5193172,0.15327907,1
